event,positionX,positionY,timestamp,windowName,userId,id,button,
Move,184,298,3.881,/authorization,2,174592,NoButton,
Move,184,298,3.882,/authorization,2,174593,NoButton,
Move,184,301,3.885,/authorization,2,174594,NoButton,
Move,184,302,3.887,/authorization,2,174595,NoButton,
Move,184,304,3.888,/authorization,2,174596,NoButton,
Move,184,305,3.89,/authorization,2,174597,NoButton,
Move,184,306,3.891,/authorization,2,174598,NoButton,
Move,184,307,3.893,/authorization,2,174599,NoButton,
Move,184,309,3.894,/authorization,2,174600,NoButton,
Move,184,311,3.896,/authorization,2,174601,NoButton,
Move,184,312,3.897,/authorization,2,174602,NoButton,
Move,184,314,3.899,/authorization,2,174603,NoButton,
Move,184,314,3.9,/authorization,2,174604,NoButton,
Move,184,315,3.902,/authorization,2,174605,NoButton,
Move,184,317,3.903,/authorization,2,174606,NoButton,
Move,184,318,3.905,/authorization,2,174607,NoButton,
Move,184,319,3.906,/authorization,2,174608,NoButton,
Move,184,321,3.908,/authorization,2,174609,NoButton,
Move,185,322,3.91,/authorization,2,174610,NoButton,
Move,185,323,3.911,/authorization,2,174611,NoButton,
Move,185,324,3.912,/authorization,2,174612,NoButton,
Move,186,325,3.913,/authorization,2,174613,NoButton,
Move,186,327,3.914,/authorization,2,174614,NoButton,
Move,186,328,3.915,/authorization,2,174615,NoButton,
Move,186,329,3.916,/authorization,2,174616,NoButton,
Move,187,330,3.917,/authorization,2,174617,NoButton,
Move,187,331,3.919,/authorization,2,174618,NoButton,
Move,187,333,3.92,/authorization,2,174619,NoButton,
Move,187,334,3.922,/authorization,2,174620,NoButton,
Move,188,335,3.923,/authorization,2,174621,NoButton,
Move,188,336,3.924,/authorization,2,174622,NoButton,
Move,188,337,3.925,/authorization,2,174623,NoButton,
Move,188,338,3.926,/authorization,2,174624,NoButton,
Move,188,338,3.927,/authorization,2,174625,NoButton,
Move,188,340,3.929,/authorization,2,174626,NoButton,
Move,188,342,3.93,/authorization,2,174627,NoButton,
Move,188,343,3.931,/authorization,2,174628,NoButton,
Move,189,344,3.932,/authorization,2,174629,NoButton,
Move,189,345,3.933,/authorization,2,174630,NoButton,
Move,189,346,3.934,/authorization,2,174631,NoButton,
Move,189,347,3.935,/authorization,2,174632,NoButton,
Move,189,350,3.938,/authorization,2,174633,NoButton,
Move,189,351,3.939,/authorization,2,174634,NoButton,
Move,190,353,3.941,/authorization,2,174635,NoButton,
Move,190,354,3.942,/authorization,2,174636,NoButton,
Move,190,355,3.944,/authorization,2,174637,NoButton,
Move,190,356,3.945,/authorization,2,174638,NoButton,
Move,191,359,3.947,/authorization,2,174639,NoButton,
Move,191,360,3.95,/authorization,2,174640,NoButton,
Move,191,362,3.951,/authorization,2,174641,NoButton,
Move,191,362,3.954,/authorization,2,174642,NoButton,
Move,192,363,3.955,/authorization,2,174643,NoButton,
Move,192,364,3.956,/authorization,2,174644,NoButton,
Move,192,365,3.957,/authorization,2,174645,NoButton,
Move,192,365,3.958,/authorization,2,174646,NoButton,
Move,192,367,3.959,/authorization,2,174647,NoButton,
Move,193,368,3.96,/authorization,2,174648,NoButton,
Move,193,369,3.962,/authorization,2,174649,NoButton,
Move,193,370,3.963,/authorization,2,174650,NoButton,
